['Date', 'Close']
2259.0,1315.25
2260.0,1331.2
2263.0,1329.6
2264.0,1320.55
2265.0,1331.5
2266.0,1331.2
2267.0,1324.95
2270.0,1334.5
2271.0,1325.3
2273.0,1294.15
2274.0,1286.8
2277.0,1262.35
2278.0,1272.8
2279.0,1282.2
2280.0,1276.45
2281.0,1288.6
2284.0,1293.7
2285.0,1295.2
2287.0,1298.1
2288.0,1314.0
2291.0,1316.8
2292.0,1299.45
2293.0,1297.9
2294.0,1280.7
2295.0,1264.15
2298.0,1237.2
2299.0,1219.7
2300.0,1225.8
2301.0,1222.55
2302.0,1242.9
2305.0,1205.5
2306.0,1210.65
2307.0,1232.65
2308.0,1252.05
2309.0,1258.7
2312.0,1266.2
2314.0,1262.2
2315.0,1250.95
2316.0,1267.5
2319.0,1255.85
2324.0,1264.15
2325.0,1263.3
2326.0,1280.6
2327.0,1299.2
2330.0,1294.85
2331.0,1300.25
2332.0,1276.6
2333.0,1258.4
2334.0,1306.35
2337.0,1334.5
2338.0,1337.45
2339.0,1347.75
2340.0,1362.0
2341.0,1351.0
2344.0,1330.0
2345.0,1317.5
2346.0,1311.95
2347.0,1328.55
2348.0,1340.5
2351.0,1345.05
2352.0,1344.95
2353.0,1346.15
2354.0,1344.15
2354.0,1348.1
2357.0,1356.35
2358.0,1360.05
2359.0,1370.55
2360.0,1387.15
2361.0,1422.6
2364.0,1414.7
2365.0,1410.05
2366.0,1435.4
2367.0,1447.7
2368.0,1442.15
2371.0,1425.35
2372.0,1443.55
2373.0,1452.8
2374.0,1451.05
2375.0,1455.1
2378.0,1473.7
2379.0,1496.4
2380.0,1483.2
2381.0,1517.0
2384.0,1501.85
2387.0,1513.2
2388.0,1540.15
2389.0,1561.2
2390.0,1589.9
2391.0,1583.15
2394.0,1566.2
2395.0,1560.5
2396.0,1551.7
2397.0,1567.7
2398.0,1570.25
2401.0,1566.95
2402.0,1546.75
2403.0,1557.65
2404.0,1559.95
2405.0,1542.15
2408.0,1543.35
2409.0,1556.35
2411.0,1575.75
2414.0,1556.85
2415.0,1567.35
2416.0,1543.4
2417.0,1507.8
2418.0,1498.35
2421.0,1480.75
2422.0,1497.4
2423.0,1530.45
2424.0,1536.9
2425.0,1511.75
2428.0,1472.45
2429.0,1483.15
2430.0,1456.65
2431.0,1452.75
2435.0,1425.3
2436.0,1430.55
2438.0,1402.3
2439.0,1369.35
2442.0,1370.75
2443.0,1378.4
2445.0,1433.9
2446.0,1418.5
2449.0,1467.2
2450.0,1471.6
2451.0,1480.1
2452.0,1498.45
2453.0,1495.9
2454.0,1489.65
2456.0,1451.6
2457.0,1457.95
2458.0,1471.55
2459.0,1454.05
2460.0,1473.8
2463.0,1472.4
2464.0,1492.85
2465.0,1498.4
2466.0,1492.7
2467.0,1469.55
2470.0,1498.0
2471.0,1514.1
2472.0,1497.35
2473.0,1499.4
2474.0,1498.45
2476.0,1469.4
2477.0,1465.35
2478.0,1467.8
2479.0,1470.75
2480.0,1518.95
2483.0,1525.05
2484.0,1501.55
2485.0,1468.1
2486.0,1445.65
2487.0,1450.7
2490.0,1452.45
2491.0,1443.8
2492.0,1427.7
2493.0,1404.5
2494.0,1422.25
2497.0,1410.7
2498.0,1392.3
2499.0,1437.7
2500.0,1491.9
2501.0,1518.15
2504.0,1492.35
2505.0,1500.55
2506.0,1489.8
2507.0,1538.3
2508.0,1530.2
2511.0,1506.65
2512.0,1504.9
2513.0,1511.95
2514.0,1564.55
2515.0,1609.85
2518.0,1641.75
2519.0,1649.35
2520.0,1678.5
2521.0,1660.4
2522.0,1742.8
2525.0,1746.5
2526.0,1749.8
2527.0,1782.8
2528.0,1795.75
2529.0,1774.5
2532.0,1779.2
2533.0,1792.3
2534.0,1815.5
2534.0,1815.4
2535.0,1845.85
2538.0,1867.2
2539.0,1870.1
2540.0,1822.7
2541.0,1845.4
2545.0,1814.0
2546.0,1819.8
2547.0,1833.5
2549.0,1780.9
2552.0,1777.45
2553.0,1736.4
2554.0,1717.8
2555.0,1778.95
2556.0,1829.45
2559.0,1842.0
2560.0,1838.8
2561.0,1907.9
2562.0,1947.1
2563.0,2033.2
2565.0,2056.85
2566.0,2001.1
2567.0,2069.1
2568.0,1990.75
2569.0,1988.8
2573.0,1987.9
2574.0,1993.8
2575.0,1967.9
2576.0,1953.75
2579.0,1902.55
2580.0,1947.45
2581.0,1954.5
2582.0,1966.3
2583.0,1950.3
2586.0,1955.1
2587.0,1939.5
2588.0,1959.05
2589.0,1942.9
2590.0,1948.1
2593.0,1927.8
2594.0,1949.05
2596.0,2024.6
2597.0,2033.6
2600.0,2089.75
2601.0,2061.45
2602.0,2090.85
2603.0,2080.0
2604.0,2122.05
2607.0,2212.75
2608.0,2215.4
2610.0,2108.45
2611.0,2120.65
2614.0,2071.65
2615.0,2089.35
2616.0,2061.15
2617.0,2008.7
2618.0,2067.75
2621.0,2063.95
2622.0,2069.8
2623.0,2091.95
2624.0,2112.05
2624.0,2097.6
2626.0,2099.0
2628.0,2042.0
2629.0,2091.1
2630.0,2121.95
2631.0,2090.85
2634.0,2094.65
2635.0,2087.15
2636.0,2049.0
2637.0,2026.2
2641.0,2044.0
2642.0,2029.9
2643.0,2023.6
2644.0,1986.6
2645.0,2000.85
2648.0,2013.25
2649.0,1993.7
2650.0,1986.45
2651.0,1984.6
2652.0,2004.35
2655.0,2013.9
2656.0,2020.8
2657.0,2000.05
2658.0,1987.15
2659.0,2000.3
2662.0,2004.85
2663.0,2082.75
2664.0,2058.05
2665.0,2028.9
2666.0,2001.8
2669.0,2019.15
2670.0,2045.35
2671.0,2055.8
2672.0,2081.5
2673.0,2120.55
2676.0,2109.05
2677.0,2110.7
2679.0,2100.3
2680.0,2160.65
2683.0,2156.05
2684.0,2172.05
2689.0,2153.3
2690.0,2167.0
2691.0,2222.2
2694.0,2239.6
2695.0,2206.15
2696.0,2232.65
2697.0,2241.95
2698.0,2280.9
2701.0,2368.75
2702.0,2326.75
2703.0,2353.6
2704.0,2350.3
2705.0,2213.05
2708.0,2338.2
2709.0,2280.3
2710.0,2274.05
2711.0,2252.45
2712.0,2248.7
2715.0,2229.6
2716.0,2212.35
2717.0,2209.8
2718.0,2217.6
2719.0,2241.05
2721.0,2194.45
2722.0,2151.35
2723.0,2194.4
2724.0,2175.25
2725.0,2144.4
2728.0,2093.55
2729.0,2101.7
2730.0,2105.45
2731.0,2133.75
2732.0,2167.9
2735.0,2165.4
2736.0,2166.0
2737.0,2197.95
2738.0,2189.35
2739.0,2205.7
2742.0,2177.9
2743.0,2188.9
2744.0,2182.15
2746.0,2275.75
2751.0,2240.05
2752.0,2240.65
2753.0,2251.9
2754.0,2240.75
2755.0,2228.5
2758.0,2142.65
2759.0,2151.65
2760.0,2179.45
2761.0,2149.55
2762.0,2139.55
2766.0,2122.0
2767.0,2039.4
2768.0,2108.2
2769.0,2127.0
2770.0,2128.25
2772.0,2152.6
2773.0,2146.65
2774.0,2093.5
2775.0,2094.25
2776.0,2102.1
2779.0,2133.15
2779.0,2176.7
2780.0,2172.25
2781.0,2166.5
2782.0,2138.85
2785.0,2153.8
2787.0,2140.4
2788.0,2126.15
2789.0,2164.1
2793.0,2252.75
2794.0,2196.3
2795.0,2222.9
2799.0,2221.75
2800.0,2221.05
2801.0,2213.75
2803.0,2205.25
2806.0,2191.35
2807.0,2194.25
2808.0,2189.2
2810.0,2208.45
2813.0,2213.7
2814.0,2198.9
2815.0,2165.55
2816.0,2162.05
2817.0,2159.9
2820.0,2159.35
2821.0,2210.95
2822.0,2216.1
2823.0,2193.15
2824.0,2160.75
2827.0,2036.7
2828.0,2068.2
2829.0,2082.85
2830.0,2111.95
2831.0,2127.9
2834.0,2154.0
2835.0,2131.45
2836.0,2150.55
2837.0,2159.95
2838.0,2141.35
2840.0,2129.85
2841.0,2128.6
2842.0,2089.25
2843.0,2104.15
2844.0,2084.25
2847.0,2113.8
2848.0,2158.15
2849.0,2206.95
2850.0,2237.35
2851.0,2213.55
2854.0,2269.75
2855.0,2279.85
2856.0,2227.05
2857.0,2276.05
2858.0,2292.4
2861.0,2268.85
2862.0,2309.05
2863.0,2310.55
2864.0,2307.65
2865.0,2399.55
2868.0,2425.4
2869.0,2390.75
2870.0,2401.6
2871.0,2417.9
2872.0,2410.5
2875.0,2488.55
2876.0,2449.45
2877.0,2398.15
2878.0,2351.8
2879.0,2394.45
2882.0,2426.25
2883.0,2399.3
2884.0,2401.85
2885.0,2381.95
2886.0,2441.2
2889.0,2463.75
2890.0,2532.4
2891.0,2586.15
2892.0,2595.2
2893.0,2605.75
2896.0,2589.3
2898.0,2595.05
2899.0,2580.05
2899.0,2516.4
2902.0,2526.05
2903.0,2523.7
2904.0,2506.65
2905.0,2469.8
2906.0,2478.7
2909.0,2468.4
2910.0,2471.75
2911.0,2500.05
2912.0,2499.75
2916.0,2487.6
2917.0,2438.5
2918.0,2436.2
2919.0,2432.45
2920.0,2464.2
2923.0,2522.05
2924.0,2533.8
2925.0,2549.95
2926.0,2522.35
2929.0,2537.15
2930.0,2537.9
2931.0,2606.4
2932.0,2584.75
2933.0,2598.6
2936.0,2642.7
2937.0,2631.25
2938.0,2600.15
eof
